cv_cct,c_nombre,cv_tipo,c_tipo,cv_administrativa,c_administrativa,cv_estatus,c_estatus,cv_motivo,c_motivo,cv_motivon2,c_descripcnmotivo,inmueble_cv_inmueble,inmueble_cv_vialidad_principal,inmueble_c_vialidad_principal,inmueble_cv_vialidad_derecha,inmueble_c_vialidad_derecha,inmueble_cv_vialidad_izquierda,inmueble_c_vialidad_izquierda,inmueble_cv_vialidad_posterior,inmueble_c_vialidad_posterior,inmueble_n_extnum,inmueble_c_extalf,inmueble_n_intnum,inmueble_c_intalf,inmueble_cv_ent,inmueble_c_nom_ent,inmueble_cv_mun,inmueble_c_nom_mun,inmueble_cv_loc,inmueble_c_nom_loc,inmueble_cv_asen,inmueble_c_nom_asen,inmueble_cv_codigo_postal,inmueble_c_desc_ubicacion,latitud,longitud,sostenimiento_cv_control,sostenimiento_c_control,sostenimiento_cv_subcontrol,sostenimiento_c_subcontrol,sostenimiento_cv_dependencian1,sostenimiento_c_dependencian1,sostenimiento_cv_dependencian2,sostenimiento_c_dependencian2,sostenimiento_cv_dependencian3,sostenimiento_c_dependencian3,sostenimiento_cv_dependencian4,sostenimiento_c_dependencian4,sostenimiento_cv_dependencian5,sostenimiento_cv_servicio,sostenimiento_c_servicio,depoperativa_cv_dependencian1,depoperativa_c_dependencian1,depoperativa_cv_dependencian2,depoperativa_c_dependencian2,depoperativa_cv_dependencian3,depoperativa_c_dependencian3,depoperativa_cv_dependencian4,depoperativa_c_dependencian4,depoperativa_cv_dependencian5,contacto_c_curp,contacto_c_rfc,contacto_c_nombre,contacto_c_apellido1,contacto_c_apellido2,contacto_c_email,contacto_c_telefono,contacto_c_celular,contacto_c_extension,contacto_c_pweb,serreg_cv_cct,jefsec_cv_cct,supervision_cv_cct,institucion,c_tuno_01,c_tuno_2,c_tuno_3,tiponivelsub_cv_servicion1,tiponivelsub_c_servicion1,tiponivelsub_cv_servicion2,tiponivelsub_c_servicion2,tiponivelsub_cv_servicion3,tiponivelsub_c_servicion3,caracteristca_cv_caracterizan1,caracteristca_c_caracterizan1,caracteristca_cv_caracterizan2,caracteristca_c_caracterizan2,fn_inmueble_c_extalf,fn_inmueble_c_intalf,fn_sostenimiento_cv_servicio
01PBT0106F,CENTRO DE CAPACITACION AVANZADA,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03821,131652,AVENIDA FRANCISCO I. MADERO,528314,CALLE BENITO JUAREZ,797704,CALLE JOSE MARIA MORELOS,854289,NINGUNO NINGUNO,114,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,242.0,ZONA CENTRO,20000,,21.881479,-102.295234,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,WWW.CCAAGS.COM,,,,,MATUTINO,,,5.0,CAPACITACIÓN,1.0,FORMACIÓN PARA EL TRABAJO,1.0,FORMACIÓN PARA EL TRABAJO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PBT0135A,COLEGIO DEL ARTE Y LAS CIENCIAS,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91E65,1266719,CALLE RIVERO Y GUTIÉRREZ,1301042,CALLE GENERAL GUADALUPE VICTORIA,1335365,CALLE ALARCÓN,1369688,CALLE GENERAL IGNACIO ALLENDE,320,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,242.0,ZONA CENTRO,20000,,21.88206,-102.29921,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,WWW.COLEGIODELARTEYLASCIENCIAS.COM,,,,,MATUTINO,,,5.0,CAPACITACIÓN,1.0,FORMACIÓN PARA EL TRABAJO,1.0,FORMACIÓN PARA EL TRABAJO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01ADG0049G,DEPARTAMENTO DE BACHILLERATOS INCORPORADOS Y SISTEMAS ABIERTOS DE EDUCACIÓN MEDIA SUPERIOR,6,ADMINISTRATIVO,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INMEEB10,2135417,CALLE CERRO DE LA JOYA,2135418,AVENIDA PASEO DE OJOCALIENTE,2135419,NINGUNO NINGUNO,2135420,CALLE LIBRA,304,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,137.0,OJOCALIENTE FOVISSSTE II,20256,,21.872323,-102.262997,1.0,PÚBLICO,2.0,ESTATAL,1.0,GOBIERNO DEL ESTADO,1.0,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0.0,,0.0,,0.0,A08,DESARROLLAR ACTIVIDADES ADMINISTRATIVAS,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01DES0041P,SECUNDARIA GENERAL NÚM. 41 JOSEPH LANCASTER,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM038E2,132111,CALLE VILLA DE LOURDES,528596,CALLE PROCERES DE LA ENSEÑANZA,587740,NINGUNO NINGUNO,854373,NINGUNO NINGUNO,202,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,768.0,VILLA LAS PALMAS,20263,,21.858495,-102.234996,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,TESTADO,,,01ADG0032G,,01FGR0041M,,MATUTINO,VESPERTINO,,2.0,BÁSICA,3.0,SECUNDARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01FZP0999U,INSPECCION DE PREESCOLAR NUM. 3,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM91E54,1266702,AVENIDA MANUEL GOMEZ MORIN COMPLEJO TRES CENTURIAS,1301025,AVENIDA GABRIELA MISTRAL,1335348,NINGUNO NINGUNO,1369671,CALLE EJERCITO NACIONAL,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,58.0,FERRONALES,20180,,21.882996,-102.258714,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,F121,SUPERVISIÓN DE ZONA DE EDUCACIÓN PREESCOLAR,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,01ADG0031H,,,,DISCONTINUO,,,,,,,,,,,,,,,
01MMS0030Z,PLANTEL CONALEP 318 AGUASCALIENTES IV,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03AD6,132054,CALLE LOMA HUASTECA,488404,CALLE LOMA DE LA PLATA,759170,CALLE LOMA DEL ORIENTE,1089119,CALLE LOMA AMBAR,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,864.0,LOMAS DEL MIRADOR I SECCION,20285,,21.847575,-102.259832,1.0,PÚBLICO,2.0,ESTATAL,1.0,GOBIERNO DEL ESTADO,2.0,OTROS ORGANISMOS ESTATALES,1.0,ORGANISMOS DESCENTRALIZADOS DEL GOBIERNO DEL ESTADO,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,5,COLEGIO NACIONAL DE EDUCACIÓN PROFESIONAL TÉCNICA,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,WWW.CEPTEA.EDU.MX,,,,,DISCONTINUO,,,,,,,,,,,,,,,9999.0
01DBA0010Z,EMILIANO ZAPATA,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM920A4,1267291,CALLE HEROICO COLEGIO MILITAR,1301614,NINGUNO NINGUNO,1335937,NINGUNO NINGUNO,1370260,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,6,PABELLÓN DE ARTEAGA,1,PABELLÓN DE ARTEAGA,23.0,NINGUNO,20660,,92.292052,0.0,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,NOCTURNO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,1.0,SERVICIOS,1.0,ADULTOS,,,9999.0
01EDI0003F,ENRIQUE OLIVARES SANTANA,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,1,FUERA DE PRESUPUESTO,01INM91EA4,1266782,CALLE MIGUEL RUELAS,1301105,CALLE BENITO DIAZ,1335428,CALLE MAR DE GALILEA,1369751,CALLE BENJAMIN DE LA MORA,810,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,144.0,OLIVARES SANTANA,20010,,21.893686,-102.315969,1.0,PÚBLICO,2.0,ESTATAL,1.0,GOBIERNO DEL ESTADO,3.0,DIF ESTATAL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,01ADG0009F,,01FZP0043A,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,1.0,LACTANTE Y MATERNAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01BBE0148J,BIBLIOTECA DE LA SECUNDARIA TECNICA NUM. 37 JUAN JACOBO ROUSSEAU,7,BIBLIOTECA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91F4C,1266950,CALLE CABUYA,1301273,CALLE JOSE TRINIDAD VELA SALAS,1335596,CALLE LECHUGILLA,1369919,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,431.0,VALLE DE LOS CACTUS,20196,,21.874355,-102.232165,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,B02,BIBLIOTECA ESCOLAR DE NIVEL MEDIO BASICO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,,MATUTINO,,,,,,,,,,,,,,,
01PDI0046J,CENTRO DE ATENCIÓN INFANTIL JUGANDO,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91EC3,1266813,CALLE FRANCISCO GONZALEZ BOCANEGRA,1301136,CALLE FRATERNIDAD,1335459,PRIVADA AGUASCALIENTES,1369782,CALLE 67,124,A,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,205.0,DEL TRABAJO,20180,,21.885299,-102.271756,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,3.0,SOCIEDAD CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,WWW.CENDIJUGANDO.EDU.MX,01ADG0009F,,01FCJ0003V,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,1.0,LACTANTE Y MATERNAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01FEI0300D,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03D63,54968,NINGUNO NINGUNO,321804,NINGUNO NINGUNO,588302,NINGUNO NINGUNO,855239,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,2,ASIENTOS,1,ASIENTOS,12.0,NINGUNO,20712,,0.926847,102.086944,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,3.0,INICIAL NO ESCOLARIZADA,1.0,SERVICIOS,16.0,ATENCIÓN A PADRES,,,9999.0
01PBT0127S,IMAGEN ESTILISMO PROFESIONAL S.C.,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03819,131645,CALLE JUAN DE MONTORO,528711,PEATONAL BENITO JUAREZ,797705,CALLE JOSE MARIA MORELOS,1066992,AVENIDA FRANCISCO I. MADERO,124,A,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,242.0,ZONA CENTRO,20000,,21.88078,-102.294264,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,,,MATUTINO,VESPERTINO,,5.0,CAPACITACIÓN,1.0,FORMACIÓN PARA EL TRABAJO,1.0,FORMACIÓN PARA EL TRABAJO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DES0031I,SECUNDARIA GENERAL NÚM. 31 ROSARIO CASTELLANOS,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91F35,1266927,CALLE AJEDRECISTAS,1301250,CALLE DEL REY,1335573,CALLE DE LA ESTRATEGIA,1369896,NINGUNO NINGUNO,301,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,299.0,LOMAS DEL AJEDREZ,20299,,21.846316,-102.252754,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0032G,,01FGR0041M,,MATUTINO,VESPERTINO,,2.0,BÁSICA,3.0,SECUNDARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DJN0095J,VICENTA TRUJILLO,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03807,182953,CALLE DR. JESUS DIAZ DE LEON,488370,CALLE DEL SOL,797447,AVENIDA LOPEZ MATEOS,854283,NINGUNO NINGUNO,332,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,242.0,ZONA CENTRO,20000,,21.878465,-102.293524,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0007H,01FJZ0001H,01FZP0002A,,MATUTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DJN0173X,EDUARDO J. CORREA,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM04354,132560,CALLE EDUARDO J. CORREA,856556,NINGUNO NINGUNO,322640,NINGUNO NINGUNO,589273,NINGUNO NINGUNO,1,,0,,1,AGUASCALIENTES,9,TEPEZALÁ,51,CALDERA,1.0,NINGUNO,20600,,22.162778,-102.1875,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0028U,01FJZ0001H,01FZP0034T,,MATUTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DJN0144B,JOSE MANUEL PUIG CASAURANC,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM0364C,182923,CALLE CORONEL LUIS MOYA,528310,CALLE BELISARIO DOMINGUEZ,797744,CALLE MANUELA MEJIA,854004,NINGUNO NINGUNO,1115,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,88.0,INSURGENTES,20287,,21.847661,-102.307917,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0014R,01FJZ0003F,01FZP0044Z,,MATUTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DPR0238G,FRANCISCA LOERA,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM0426C,132516,CALLE MIGUEL HIDALGO,488820,CALLE JUAN ESCUTIA,589113,NINGUNO NINGUNO,1089351,CALLE JOSE MARIA MORELOS,1,,0,,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,44,EL VALLE DE LAS DELICIAS,1.0,NINGUNO,20400,,22.316389,-102.218611,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,01ADG0025X,01FJS0001Y,01FIZ0049L,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DPR0736D,TIERRA DE LA GENTE BUENA,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INME44FE,2040361,AVENIDA BICENTENARIO DE LA INDEPENDENCIA PONIENTE,2040362,CALLE NORIAS DEL RÍO SEGURA,2040363,AVENIDA VALLE DE LAS NORIAS,2040364,NINGUNO NINGUNO,100,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,919.0,VILLA DE LAS NORIAS,20196,,21.879288,-102.228198,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0032G,01FJS0004V,01FIZ0053Y,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PDI0120A,CENTRO DE ATENCIÓN INFANTIL COLEGIO NIÑOS HÉROES,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03A07,182627,AVENIDA HEROE DE NACOZARI,488069,CALLE LICENCIADO FRANCISCO PRIMO VERDAD,759273,CALLE LERDO DE TEJEDA,1089186,CALLE SAN BARTOLOME DE LAS CASAS,524,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,829.0,DE LA PURISIMA,20259,,21.887007,-102.283361,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,4.0,PERSONA FÍSICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0009F,,01FCJ0003V,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,1.0,LACTANTE Y MATERNAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01BBE0166Z,LUCINO HERNANDEZ ROJAS,7,BIBLIOTECA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03EDD,55147,NINGUNO NINGUNO,528902,CALLE CARRETERA A TEMAZCAL,588558,NINGUNO NINGUNO,855592,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,3,CALVILLO,36,LA LABOR,1.0,NINGUNO,20830,,21.964669,-102.692678,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,B02,BIBLIOTECA ESCOLAR DE NIVEL MEDIO BASICO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,,MATUTINO,,,,,,,,,,,,,,,
01FIS0019H,INSPECCION DE SECUNDARIAS GENERALES NUM. 19,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM9206B,1267234,CALLE MINA,1301557,NINGUNO NINGUNO,1335880,NINGUNO NINGUNO,1370203,NINGUNO NINGUNO,119,,0,,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,39.0,NINGUNO,20900,,91.478156,0.0,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,F105,SUPERVISIÓN DE ZONA DE EDUCACIÓN SECUNDARIA GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,01ADG0023Z,,,,DISCONTINUO,,,,,,,,,,,,,,,
01FEI0188Z,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03EFE,55165,NINGUNO NINGUNO,322037,NINGUNO NINGUNO,588586,NINGUNO NINGUNO,855625,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,3,CALVILLO,47,MESA GRANDE,1.0,NINGUNO,20850,,21.805,-102.7216,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,3.0,INICIAL NO ESCOLARIZADA,1.0,SERVICIOS,16.0,ATENCIÓN A PADRES,,,9999.0
